Name,City,Rating,Latitude,Longitude
Novotel Balikpapan,Balikpapan,4.5,-1.2755682,116.8347997
Swiss-Belhotel Balikpapan,Balikpapan,4.4,-1.2785392,116.8412332
Grand Tjokro Balikpapan,Balikpapan,4.4,-1.2625001,116.8936274
Gran Senyiur Hotel,Balikpapan,4.6,-1.2730946,116.8330429
Golden Tulip Balikpapan Hotel & Suites,Balikpapan,4.3,-1.2765095,116.8454012
Astara Hotel Balikpapan,Balikpapan,4.2,-1.274733,116.8568187
Four Points by Sheraton Balikpapan,Balikpapan,4.6,-1.2565799,116.9000525
ibis Balikpapan,Balikpapan,4.2,-1.275049,116.834583
Grand Jatra Hotel Balikpapan,Balikpapan,4.5,-1.2729089,116.8595733
Swiss-Belinn Balikpapan,Balikpapan,4.4,-1.2712081,116.8528356
Midtown Xpress Balikpapan,Balikpapan,4.4,-1.2698909,116.8580906
Hotel Djang Jaya,Balikpapan,4.0,-1.2423398,116.8802238
Whiz Prime Hotel Balikpapan,Balikpapan,4.1,-1.2725144,116.8518811
Royal Suite Hotel Ballikpapan,Balikpapan,4.2,-1.254371,116.9002063
Blue Sky Hotel Balikpapan,Balikpapan,4.5,-1.238131,116.827301
MaxOneHotels.com @ Balikpapan,Balikpapan,4.4,-1.2623554,116.8595733
Hotel Menara Bahtera,Balikpapan,4.1,-1.276052,116.8391725
Pentacity Hotel Balikpapan,Balikpapan,3.9,-1.2741079,116.8562724
Best Inn Hotel Balikpapan,Balikpapan,4.1,-1.2464185,116.8722541
Zurich Hotel,Balikpapan,4.2,-1.269597,116.858841
Hotel Kyriad Muraya,Banda Aceh,4.5,5.5564827,95.3223241
Hermes Palace Hotel Banda Aceh,Banda Aceh,4.4,5.5559514,95.3437403
The Pade Hotel,Aceh Besar,4.3,5.5172829,95.3167276
Portola Grand Arabia Hotel,Banda Aceh,4.4,5.551654500000001,95.3133069
Kumala Hotel,Banda Aceh,4.3,5.5514097,95.3453482
Hotel Grand Nanggroe,Banda Aceh,4.1,5.5372051,95.3411207
Oasis Atjeh Hotel,Banda Aceh City,4.2,5.540542599999999,95.3391556
Parkside Alhambra Hotel Banda Aceh,Banda Aceh,4.6,5.555547799999999,95.3219149
Hotel amoda dan cafe,Banda Aceh,4.5,5.5321061,95.3386661
Ayani Hotel Banda Aceh,Banda Aceh,4.4,5.5570339,95.3193251
Grand Permatahati Hotel,Banda Aceh,4.2,5.5527753,95.2980075
Hotel Kuala Radja,Banda Aceh,4.1,5.565778799999999,95.3371176
Pavilliun Selawa Hotel,Banda Aceh,4.2,5.5516711,95.3132834
Grand Aceh Syariah Hotel,Banda Aceh,3.8,5.5316225,95.338898
Sei Hotel,Banda Aceh,3.8,5.562886300000001,95.322882
Hotel Medan,Banda Aceh,4.1,5.5574546,95.3186831
Hotel Rasamala Indah,Banda Aceh,4.2,5.537937,95.3078964
Hotel Madinah,Banda Aceh,3.7,5.5660745,95.3373368
Hadrah Hotel,Banda Aceh,4.1,5.5556207,95.34413510000002
Fhandika Boutique Inc.,Banda Aceh,4.7,5.5532641,95.2948859
Golden Tulip Springhill Lampung,Bandar Lampung,4.7,-5.4401281,105.2546648
Novotel Lampung,Bandar Lampung,4.6,-5.4406741,105.2891681
Yunna Hotel,Bandar Lampung,4.3,-5.4454946,105.265782
ASTON Lampung City Hotel,Bandar Lampung,4.3,-5.436270800000001,105.2864404
Whiz Prime Hotel Ahmad Yani Lampung,Bandar Lampung,4.3,-5.4215006,105.2554675
Hotel Santika Premiere Lampung,Bandar Lampung City,4.5,-5.4429288,105.2809434
Emersia Hotel & Resort,Bandar Lampung,4.6,-5.4262983,105.2512197
Radisson Lampung Kedaton,Bandar Lampung,4.7,-5.3817447,105.2598409
Hotel Horison Lampung,Bandar Lampung City,4.4,-5.4150767,105.2551234
BATIQA Hotel Lampung,Bandar Lampung,4.5,-5.423077,105.2708933
Grand Mercure Lampung,Bandar Lampung City,4.6,-5.4171663,105.2581704
Hotel Kridawisata,Bandar Lampung,4.2,-5.392427899999999,105.2845643
Hotel Bukit Randu Lampung,Bandar Lampung,4.5,-5.4111943,105.2638108
Sheraton Lampung Hotel,Bandar Lampung City,4.5,-5.4362096,105.2564759
Octo Hotel Lampung,Bandar Lampung,4.9,-5.4457538,105.2713692
Swiss-Belhotel Lampung,Bandar Lampung City,4.6,-5.4322552,105.2582244
Grand Anugerah Hotel,Bandar Lampung,4.4,-5.420973099999999,105.2579694
MAHAN KEDATON HOTEL LAMPUNG,Bandar Lampung,4.5,-5.394802299999999,105.2634198
Grand Citihub Hotel @Kartini,Bandar Lampung,4.2,-5.4184461,105.253131
POP! Hotel Tanjung Karang - Lampung,Bandar Lampung,4.1,-5.4244811,105.251211
YELLO Hotel Paskal - Bandung,Bandung,4.5,-6.9155535,107.5951156
Bukit Dago Hotel,Bandung,4.0,-6.8770576,107.617146
PRIME PARK Hotel Bandung,Bandung,4.4,-6.8992978,107.6415641
Hotel Santika Pasir Kaliki - Bandung,Bandung,4.6,-6.910193400000001,107.5981814
Aryaduta Bandung,Bandung,4.5,-6.909732,107.611708
ibis Bandung Trans Studio,Bandung,4.5,-6.927261,107.636406
Hotel Dafam Rio,Bandung,4.4,-6.914240899999999,107.6291596
Best Western Premier La Grande,Bandung,4.6,-6.909234499999999,107.6103071
Tama Boutique Hotel,Bandung,4.5,-6.903835099999999,107.5985307
de Braga by ARTOTEL,Bandung,4.6,-6.9203965,107.6100772
Tebu Hotel,Bandung,4.3,-6.906334699999999,107.6202485
D'Sovia Hotel Bandung,Bandung,4.2,-6.9172109,107.5981442
éL Hotel Bandung,Bandung,4.6,-6.9162005,107.6106178
PIA Hotel Bandung,Bandung,3.8,-6.949865399999999,107.623791
Hilton Bandung,Bandung,4.7,-6.913018099999999,107.5976817
Grand Serela Setiabudhi,Bandung,4.0,-6.8810425,107.6012146
Bali World Hotel,Bandung,4.2,-6.938430899999999,107.6631013
Hotel Rumah Tawa Syariah,Bandung,4.4,-6.9169664,107.6149305
de Java Hotel,Bandung,4.4,-6.888967099999999,107.597034
Swiss-Belresort Dago Heritage,Bandung,4.7,-6.8668565,107.6252724
Novena Hotel,Bandung Barat,4.3,-6.8409971,107.5977438
Mason Pine Hotel,West Bandung Regency,4.6,-6.864205999999999,107.479917
Urbanview Hotel Graha Atmadja Lembang,Bandung Barat,4.4,-6.8206662,107.6765331
Hotel Pesona Bamboe Lembang,Bandung Barat,4.4,-6.8136826,107.6146927
Grand Paradise Hotel Lembang,Bandung Barat,4.1,-6.8108496,107.624955
Bumi Makmur Indah Hotel & Convention,Bandung Barat,4.3,-6.813467999999999,107.615796
Marbella Hotel Suite Bandung,Bandung,4.1,-6.8700543,107.6328627
Summer Hills Hotel & Villas,Bandung,4.3,-6.870561599999999,107.5863565
Gumilang Regency Hotel,Bandung,4.3,-6.8458859,107.59907
Cottonwood Bed & Breakfast House Bandung,Bandung,4.6,-6.8863181,107.577594
Moscato Hotel,Bandung,4.3,-6.8394777,107.597668
Wood Hotel,Bandung,4.2,-6.8770721,107.6032523
Takashimaya Hotel Lembang,Bandung Barat,3.7,-6.8159308,107.6186721
Capital O 2640 Rumah Kayu Cottage Syariah,Bandung Barat,4.0,-6.820573,107.595425
Rooms Inc BTC Bandung,Bandung,4.3,-6.8938617,107.5846939
Lembur Kiwari Setra Duta RedPartner,Bandung Barat,4.3,-6.866465499999999,107.5665694
Nur Alam Hotel Lembang,Bandung Barat,4.1,-6.8086758,107.6270639
Urbanview Hotel One Family Maribaya,Bandung Barat,4.2,-6.8213699,107.635689
Pondok Kahuripan,Bandung Barat,4.0,-6.8317599,107.6055978
Alam Permai Hotel,Bandung,4.0,-6.8431297,107.6004568
Swiss-Belinn Luwuk,Banggai,4.9,-0.9879426,122.7860961
Hotel Santika Luwuk,Banggai Regency,4.5,-0.9906218,122.791183
Estrella Hotel & Conference Center - Luwuk,Banggai Regency,4.4,-0.997079,122.792966
Ghotel,Banggai,4.1,-0.9606077,122.7892758
RedDoorz Plus Syariah @ Hotel Boulevard Luwuk,Banggai,4.2,-0.9586199999999998,122.7937771
Hotel Kota,Banggai,4.3,-0.950584,122.7917102
Hotel grand soho,Banggai,4.2,-0.9446002,122.7961487
Karaton Luwuk,Banggai Regency,3.8,-0.9605278,122.7897462
Tompotika Dive Lodge,Banggai Regency,4.6,-0.8208324000000001,123.432362
Hotel King Ameer,Banggai,4.3,-1.4565452,122.3332497
Ramayana Beach Hotel,Banggai,4.0,-0.9469933,122.7975436
RedDoorz near RSUD Kota Luwuk,Banggai Regency,4.0,-0.9349901,122.817966
Hotel gemilang,Banggai,4.1,-0.9499671,122.7871533
Hotel Puri Ayu Toili,Banggai Regency,4.0,-1.4635412,122.3311109
Hotel Ceria Luwuk,Banggai,4.0,-0.9392688,122.8103231
HOTEL LUWUK - HOTEL MURAH LUWUK - PENGINAPAN LUWUK - HOTEL PERMAI,Banggai,4.0,-0.9591718,122.7874316
Dinasty Hotel,Banggai,3.7,-0.9508098,122.7917436
Hotel Citra,Banggai,3.7,-0.9736759,122.7864816
Hotel SADAR Stay,Banggai,3.8,-0.9485513,122.7926924
Penginapan Orchid,Banggai,3.6,-0.9655484999999998,122.7897521
Hotel faawaz,Banggai Islands Regency,3.8,-1.3147929,123.2913921
Hotel Santika Luwuk,Banggai Regency,4.5,-0.9906218,122.791183
HOTEL SIDAPORE,Banggai Islands Regency,3.8,-1.3091428,123.2905493
Estrella Hotel & Conference Center - Luwuk,Banggai Regency,4.4,-0.997079,122.792966
Penginapan Lestari,Banggai Kepulauan,4.3,-1.3090514,123.2907028
RedDoorz Plus Syariah @ Hotel Boulevard Luwuk,Banggai,4.2,-0.9586199999999998,122.7937771
Ghotel,Banggai,4.1,-0.9606077,122.7892758
HOTEL BANGGAI,Banggai Laut,4.4,-1.590554,123.4997765
Karaton Luwuk,Banggai Regency,3.8,-0.9605278,122.7897462
Hotel Kota,Banggai,4.3,-0.950584,122.7917102
Batara Guest House,Banggai Islands Regency,4.3,-1.5926237,123.5020529
HOTEL LUWUK - HOTEL MURAH LUWUK - PENGINAPAN LUWUK - HOTEL PERMAI,Banggai,4.0,-0.9591718,122.7874316
Bolilanga Island Resort,Tojo Una-Una Regency,4.7,-0.3120994,121.96142
Dinasty Hotel,Banggai,3.7,-0.9508098,122.7917436
HOTEL IGORA LUWUK,Banggai,3.8,-0.97925,122.7863322
Hotel Citra,Banggai,3.7,-0.9736759,122.7864816
Hotel Melati,Banggai,3.9,-0.9470381,122.79613
Hotel SADAR Stay,Banggai,3.8,-0.9485513,122.7926924
Hotel Grand city,Banggai,4.1,-0.847557,122.1673465
Penginapan M THREE,Banggai Regency,4.5,-0.9467402,122.7939596
Novotel Bangka - Hotel & Convention Centre,Bangka Tengah,4.6,-2.1561685,106.131224
Swiss-Belhotel Pangkalpinang,Pangkal Pinang,4.7,-2.1263892,106.1146656
Hotel Santika Bangka,Bangka Tengah,4.3,-2.1546446,106.1283567
Soll Marina Hotel & Conference Center Bangka,Central Bangka Regency,4.5,-2.1793973,106.1329367
GRAND SAFRAN HOTEL PANGKALPINANG,Pangkal Pinang,4.3,-2.1438559,106.1232821
Cordela Hotel Pangkalpinang,Pangkal Pinang,4.3,-2.1180126,106.1113338
Bangka City Hotel,Bangka,4.2,-2.1384803,106.1463078
Novilla Boutique Resort Kampung Pasir,Bangka Regency,4.2,-1.8459069,106.1119794
Puri Ansell,Bangka Regency,4.2,-1.8362278,106.12328
PIA Hotel Pangkalpinang,Pangkal Pinang,3.9,-2.1177815,106.1124523
Tanjung Pesona Beach Resort and Spa,Bangka,4.5,-1.885349,106.173904
Grand Vella Hotel,Bangka Tengah,3.8,-2.1539447,106.1284842
Grand Puncak Lestari Hotel,Pangkal Pinang,4.0,-2.1272777,106.1140167
Balitong Resort Pasir Padi,Pangkal Pinang City,4.1,-2.1129209,106.1708082
Sun Hotel Pangkalpinang,Pangkal Pinang,4.2,-2.1307409,106.1150188
Pesona Bay Hotel,Bangka,4.3,-1.8855635,106.1739997
Puncak MG Hotel,Pangkal Pinang,3.6,-2.138603,106.1387534
Lobby Golden Vella Hotel,Pangkal Pinang City,5.0,-2.1278519,106.1138995
Super OYO 1844 Bravo Residence,Central Bangka Regency,4.0,-2.1533164,106.1329544
Terrace Hotel,Pangkal Pinang,4.4,-2.1308408,106.1274388
Urbanview Hotel Yasminstar Muntok,West Bangka Regency,4.9,-2.0522601,105.2072766
Yasmin Hotel Muntok,Bangka Barat,4.3,-2.0671378,105.1628902
D'ORANGE CAFE & PONDOK SAHANG COTTAGES,West Bangka Regency,4.3,-2.0620643,105.1783226
OYO 3312 Abang & Yang Royal Resort,West Bangka Regency,4.3,-2.0669211,105.1371128
Kwp Hotel,Bangka Barat,4.4,-2.0672866,105.1795981
Hotel Berkah Kalian,Bangka Barat,4.1,-2.0656621,105.1396994
Novotel Bangka - Hotel & Convention Centre,Bangka Tengah,4.6,-2.1561685,106.131224
Hotel Santika Bangka,Bangka Tengah,4.3,-2.1546446,106.1283567
Airy Syariah Mentok Depati Amir 7 Bangka Barat,Bangka Barat,3.6,-2.067145,105.162838
Jati Menumbing Hotel,Bangka Barat,4.5,-2.01639,105.1807113
Sudirman 12 Homestay,West Bangka Regency,4.6,-2.0628724,105.1652505
Soll Marina Hotel & Conference Center Bangka,Central Bangka Regency,4.5,-2.1793973,106.1329367
Arwana Hotel,Bangka Barat,3.7,-2.0599687,105.1699336
Penginapan Sederhana,West Bangka Regency,3.8,-1.6671692,105.5053762
Terrace Hotel,Pangkal Pinang,4.4,-2.1308408,106.1274388
Penginapan ASIA,West Bangka Regency,4.0,-1.6689813,105.5070136
Puncak MG Hotel,Pangkal Pinang,3.6,-2.138603,106.1387534
Golden Dragon Hotel,Bangka Regency,4.1,-1.6411174,105.7757217
Grand Vella Hotel,Bangka Tengah,3.8,-2.1539447,106.1284842
Yasmin Guest House,Bangka Barat,4.3,-2.0660909,105.1626354
Grand Marina Hotel,Bangka Selatan,3.5,-3.0093938,106.4579552
Cozy Motel,Bangka Selatan,4.4,-3.0042043,106.4691777
Barokah Homestay Toboali,South Bangka Regency,4.8,-2.9897841,106.4802123
Hotel A3,South Bangka Regency,3.6,-3.0107297,106.4757962
Soll Marina Hotel & Conference Center Bangka,Central Bangka Regency,4.5,-2.1793973,106.1329367
Hotel Ariatama,South Bangka Regency,3.6,-3.0088412,106.4603123
Hotel Santika Bangka,Bangka Tengah,4.3,-2.1546446,106.1283567
Novotel Bangka - Hotel & Convention Centre,Bangka Tengah,4.6,-2.1561685,106.131224
Terrace Hotel,Pangkal Pinang,4.4,-2.1308408,106.1274388
Grand Vella Hotel,Bangka Tengah,3.8,-2.1539447,106.1284842
Novilla Boutique Resort Kampung Pasir,Bangka Regency,4.2,-1.8459069,106.1119794
Hotel Sun Jaya Bangka,Bangka Regency,3.8,-1.8756764,106.11496
Homestay Lotus Bangka RedPartner,Pangkal Pinang,4.2,-2.130646,106.1194655
Hotel Osela,Bangka Tengah,4.1,-2.1513588,106.128665
Jati Menumbing Hotel,Bangka Barat,4.5,-2.01639,105.1807113
Grand Manunggal Hotel Pangkalpinang,Pangkal Pinang,4.5,-2.1140674,106.116639
OYO 2029 Hotel Jatimas,Bangka,3.4,-2.0412299,106.1047776
Damai Inn Bangka,Pangkal Pinang,3.9,-2.1089858,106.1125807
Purnama Homestay,Central Bangka Regency,4.7,-2.5130922,106.4141387
OYO 2146 Hotel ST 12,Bangka,3.9,-1.8880513,106.1172164
Novotel Bangka - Hotel & Convention Centre,Bangka Tengah,4.6,-2.1561685,106.131224
Hotel Santika Bangka,Bangka Tengah,4.3,-2.1546446,106.1283567
Soll Marina Hotel & Conference Center Bangka,Central Bangka Regency,4.5,-2.1793973,106.1329367
Grand Vella Hotel,Bangka Tengah,3.8,-2.1539447,106.1284842
Swiss-Belhotel Pangkalpinang,Pangkal Pinang,4.7,-2.1263892,106.1146656
Super OYO 1844 Bravo Residence,Central Bangka Regency,4.0,-2.1533164,106.1329544
GRAND SAFRAN HOTEL PANGKALPINANG,Pangkal Pinang,4.3,-2.1438559,106.1232821
Bangka City Hotel,Bangka,4.2,-2.1384803,106.1463078
Urbanview Hotel Pangkalpinang,Pangkal Pinang,4.1,-2.1485827,106.1270389
Puncak MG Hotel,Pangkal Pinang,3.6,-2.138603,106.1387534
PIA Hotel Pangkalpinang,Pangkal Pinang,3.9,-2.1177815,106.1124523
Terrace Hotel,Pangkal Pinang,4.4,-2.1308408,106.1274388
Cordela Hotel Pangkalpinang,Pangkal Pinang,4.3,-2.1180126,106.1113338
Sun Hotel Pangkalpinang,Pangkal Pinang,4.2,-2.1307409,106.1150188
Hotel Griya Tirta,Pangkal Pinang,3.9,-2.1358973,106.1299074
Lobby Golden Vella Hotel,Pangkal Pinang City,5.0,-2.1278519,106.1138995
Victory Inn,Pangkal Pinang,4.4,-2.1356355,106.1279011
Hotel Osela,Bangka Tengah,4.1,-2.1513588,106.128665
Grand Puncak Lestari Hotel,Pangkal Pinang,4.0,-2.1272777,106.1140167
Hotel MUFASA Pangkalpinang ( Penginapan & Kost Syariah),Pangkal Pinang,4.6,-2.1204081,106.0929769
ROSE HOTEL BANGKALAN,Bangkalan,4.2,-7.0296045,112.7451029
VELLDAN Syariah Guest House,Bangkalan,4.5,-7.0197705,112.7544258
Hotel Ningrat Syariah near Alun Alun Bangkalan RedPartner,Bangkalan,3.8,-7.0373,112.7422
Hotel Ikhlas Beramal,Bangkalan,4.6,-7.027944,112.744516
HOTEL PRIMA SEJAHTERA Bangkalan,BANGKALAN - MADURA,3.9,-7.025171599999999,112.7490052
OYO 90829 Sahara Homestay Syariah,Bangkalan,4.0,-7.041687500000001,112.7204375
Griya Demangan Syariah,Bangkalan,4.4,-7.0325506,112.7423451
Cheesa Guest House (Kos/Penginapan),Bangkalan,4.1,-7.0397395,112.7416174
Penginapan Putra Jaya,Bangkalan,4.7,-7.0426112,112.7228097
OYO 3887 Potreh Mastekah 2,Bangkalan,2.8,-7.0341824,112.7451327
OYO 91403 Reva Residence Syariah,Bangkalan,2.4,-7.1253905,112.7186358
Penginapan,Bangkalan,4.6,-7.1566015,112.7224951
Sapta Nawa Resort & Budget,Gresik,4.2,-7.166625399999999,112.6494358
SPOT ON 2479 Berkah Residence Syariah,Gresik,2.9,-7.1671589,112.6522762
OYO 92887 Hotel Senja Syariah,Gresik Regency,2.3,-7.15503,112.572188
OYO 1956 Kana Family Residence,Gresik,3.5,-7.16566,112.649234
Hotel Melati,Sampang,4.0,-6.8941269,113.2832951
Batik Hotel,Gresik,3.5,-7.155959999999999,112.658128
Hotel Putra Jaya,Gresik,3.8,-7.1546616,112.656017
Hotel Trunojoyo,Sampang,4.2,-7.1969252,113.2442016
D’Sari Undisan Villa,Bangli,4.7,-8.445299,115.3967527
Puri Saron Hotel Madangan,Gianyar Regency,4.3,-8.4648796,115.3257592
Rindu Homestay,Bangli,4.9,-8.4485223,115.3966784
Asli Bali Villa,Bangli,4.8,-8.4985503,115.3512801
Bunbulan Hill Hostel,Bangli,4.2,-8.2216658,115.3985268
Segara Hotel & Restaurant,Bangli,3.7,-8.2780915,115.3788163
Griya Petapan,Bangli,3.7,-8.4515894,115.3589117
Wisata Bintang Hotel ( WBH ),Gianyar Regency,5.0,-8.5252859,115.2930035
Rindik Guest House,Bangli Regency,5.0,-8.510158299999999,115.3455665
Pondok Gepokan Homestay,Gianyar,4.6,-8.5046167,115.3003904
Kubu Bakas Guest House,Klungkung Regency,5.0,-8.5224881,115.3668514
jungle joglo,Gianyar Regency,4.7,-8.409199899999999,115.3202374
De Umah Bali Eco Tradi Home,Bangli,4.5,-8.4402206,115.3967429
Alam Kawi Ubud Resort & Spa,Gianyar Regency,4.7,-8.4569425,115.3045473
Gending Sari House,Gianyar,4.6,-8.5185035,115.2947743
Lumbung Langit bali House and hostel,Gianyar Regency,5.0,-8.407235,115.2901596
De Klumpu Bali Eco Tradi Stay,Gianyar,4.5,-8.4542892,115.3944165
Kembali Inn,Bangli,4.7,-8.450599,115.3584415
Green Vanilla bungalows,Karangasem Regency,4.8,-8.493993,115.4186014
Bupala Guest House,Gianyar Regency,5.0,-8.5128523,115.2867941
Mandiri,Banjar,4.1,-7.365101,108.532628
Hotel DHD syariah,Banjar,4.9,-7.359093999999999,108.5295004
OYO 2488 Villa Tirta Melati Syariah,Banjar City,3.6,-7.3710891,108.5334395
Galuh Sehati Hotel,Banjar,4.2,-7.3601163,108.5418228
Banjar Indah Hotel,Banjar,4.1,-7.3746426,108.5413192
Rumah Poppy Dharsono Guest House,Banjar,4.4,-7.369157,108.5405434
SPOT ON 2488 Villa Tirta Melati Syariah,Jawa Barat,3.8,-7.371067900000001,108.5344343
Selaras Prima Guest House,Banjar,4.5,-7.369961999999999,108.5318166
Penginapan Cisaga Indah,Ciamis Regency,4.4,-7.346643099999999,108.5190467
RedDoorz @ Cisaga,Ciamis Regency,4.2,-7.3466907,108.5189149
Hotel Bumi Banjar,Banjarmasin,4.2,-3.360573,114.634933
Hotel Banjar Permai,Banjar Baru,3.9,-3.4431285,114.8219074
Resort Alam Segar,Ciamis,4.9,-7.349956999999999,108.4282356
Hotel Family,Banjar,3.7,-7.3769446,108.540971
Grand Qin Hotel Banjarbaru,Banjar Baru,4.5,-3.4392335,114.8492785
HOTEL ARROW,Banjar,4.3,-7.3653093,108.5342034
The Priangan Boutique Hotel @ Sudirman,Ciamis,4.3,-7.3193568,108.3147598
Hotel Galuh Asri,Banjar City,3.9,-7.360663899999999,108.5423011
Hotel Budi Famili 2 Syariah,Ciamis,3.9,-7.3262657,108.3580917
Putra Galuh,Banjar City,3.9,-7.360911000000001,108.5423007
Fave Hotel Banjarbaru,Banjar Baru,4.5,-3.4443577,114.8102538
Hotel Roditha Banjarbaru,Banjar Baru,4.5,-3.4428911,114.8458232
Grand Qin Hotel Banjarbaru,Banjar Baru,4.5,-3.4392335,114.8492785
Novotel Banjarmasin Airport,Banjarbaru City,4.6,-3.4455775,114.7654669
Cordia Hotel Banjarmasin,Banjarbaru City,4.5,-3.436371,114.7606392
Urbanview Hotel 99 Syariah Banjarbaru,Banjar Baru,4.6,-3.4417154,114.8420864
Lerina Inn Hotel,Banjar Baru,4.0,-3.446408,114.8336832
Jelita Airport International Hotel,Banjar Baru,4.1,-3.4368921,114.7511348
Hotel Grand Permata In,Banjar Baru,4.0,-3.4432523,114.7151737
Krisan Guest House Syariah RedPartner,Banjar Baru,4.6,-3.4340167,114.7993012
Montana Hotel Syariah,Banjar Baru,4.4,-3.4437441,114.8330672
Hotel Banjar Permai,Banjar Baru,3.9,-3.4431285,114.8219074
Griya Duta Hotel,Banjar Baru,4.0,-3.4390742,114.8478494
RedDoorz Syariah Plus @ Banjarbaru,Banjar Baru,4.5,-3.4428805,114.8199904
San Villa Syariah,Banjar Baru,4.9,-3.4338187,114.7993643
De LUNA Hotel,Banjar Baru,4.5,-3.4421786,114.8424533
Hotel Qarina Syariah,Banjar Baru,3.7,-3.4393188,114.8271647
OYO 3343 Sunrise Hotel,Banjarbaru City,3.6,-3.4420584,114.7450783
Villa Bungas,Banjar Baru,4.2,-3.4512377,114.7853696
RedDoorz Syariah Plus @ Banjarbaru 2,Banjar Baru,4.0,-3.4404833,114.8234073
Swiss-Belhotel Borneo Banjarmasin,Banjarmasin,4.5,-3.326694,114.595864
Harper Hotel Banjarmasin,Banjarmasin,4.8,-3.3081828,114.5884137
Zuri Express Banjarmasin,Banjarmasin,4.6,-3.3479382,114.6245782
ASTON Banua Banjarmasin Hotel & Convention Center,Banjar,4.8,-3.390677,114.6542186
Treepark Hotel Banjarmasin,Banjarmasin,4.3,-3.3506091,114.6252247
Galaxy Hotel Banjarmasin,Banjarmasin,4.5,-3.3243483,114.6015319
Grand Mentari Hotel,Banjarmasin,4.1,-3.3242684,114.5907846
FUGO Hotel Banjarmasin,Banjarmasin,4.5,-3.3231636,114.6034834
Sienna Inn Hotel Banjarmasin,Banjarmasin,4.2,-3.319062,114.5887272
Rattan Inn Hotel Banjarmasin,Banjarmasin City,4.5,-3.3471078,114.6221239
POP! Hotel Banjarmasin,Banjarmasin,4.3,-3.324678,114.5865721
Best World Kindai Hotel,Banjarmasin,4.6,-3.3386316,114.6185012
Hotel 88 Banjarmasin,Banjarmasin,4.3,-3.325092,114.590918
LEX Hotel Banjarmasin By Excelsior,Banjarmasin,4.6,-3.284235,114.5896791
Royal Jelita Hotel,Banjarmasin City,4.2,-3.3397799,114.6184702
ARIA BARITO Hotel,Banjarmasin,4.3,-3.3220072,114.5892922
VICTORIA RIVER VIEW HOTEL,Banjarmasin,4.2,-3.3279608,114.5898358
favehotel Ahmad Yani Banjarmasin,Banjarmasin,4.7,-3.3234008,114.6003477
Hotel Pesona Banjarmasin,Banjarmasin,3.9,-3.2875247,114.5890782
G' Sign Hotel Banjarmasin,Banjarmasin,4.3,-3.3391755,114.6190887
FOX Harris Hotel & Conventions Banjarnegara,Banjarnegara,4.7,-7.391415200000001,109.7339813
Surya Yudha Park,Banjarnegara,4.3,-7.389256,109.690806
"CENTRAL Hotel,Resto & Convention Hall Banjarnegara",Banjarnegara,3.9,-7.398095799999998,109.6955498
Homestay Griya Sawah Gunung,Banjarnegara,4.7,-7.380615299999999,109.6933744
Hotel Garuda near Alun Alun Banjarnegara,Banjarnegara,3.3,-7.394955699999999,109.6988859
Urbanview Grand Lotus Hotel,Banyumas,5.0,-7.418205299999999,109.2509879
Braling Grand Hotel Purbalingga,Purbalingga,4.6,-7.399045099999999,109.3748605
"NYAMAN Hotel, Banjarnegara",Banjarnegara,4.5,-7.3983313,109.6674962
kost full wifi kota BANJARNEGARA,Banjarnegara,4.6,-7.400321699999998,109.6971033
Wisma Galiharum,Banjarnegara,4.4,-7.3929978,109.7025372
Front One Hotel Gombong,Kebumen,4.9,-7.608402499999999,109.4995523
Sukanandi Hotel,Banjarnegara,3.9,-7.3919536,109.7224948
Hotel Asri 2,Banjarnegara,3.9,-7.3993512,109.6913339
Turu Homestay,Banjarnegara,5.0,-7.401426199999999,109.6614539
Mandapa Penthouse,Banyumas,4.9,-7.435706599999999,109.2555189
Hotel Soji Purwokerto,Banyumas,4.7,-7.4490278,109.2671033
Fixon Hotel,Banyumas,4.6,-7.3967098,109.2450741
Queen Garden Hotel,Banyumas,4.2,-7.3122075,109.2377989
Hadipriyanto Homestay,Banyumas,4.6,-7.513041800000001,109.2968925
Hotel Agung,Banjarnegara,3.8,-7.3986527,109.6924602
Hotel Kirei Bantaeng,Bantaeng Regency,4.3,-5.5481508,119.9498838
Hotel Seruni Bantaeng,Bantaeng,4.4,-5.5490182,119.9488144
Ahriani Hotel,Bantaeng,4.0,-5.5452389,119.9443812
Marina Beach Hotel,Bantaeng Regency,4.4,-5.584029999999999,120.0999323
Homestay Syariah Callista Bantaeng RedPartner,Bantaeng,4.5,-5.5497248,119.9605994
Pondok Dafina,Bantaeng Regency,4.3,-5.549167199999999,119.9512923
BM Hotel & Cafe,Bantaeng,4.0,-5.5507401,119.9536767
"""KOST EZAR"" (HARIAN,MINGGUAN,BULANAN & TAHUNAN)",Bantaeng,4.7,-5.5439095,119.949321
